Training Period,Testing Period,Training Error,Testing Error,Training Size,Testing Size
8,9,161,240,21612,22158
8,10,161,677,21612,23554
8,11,161,342,21612,24322
8,12,161,251,21612,22685
8,13,161,157,21612,18763
8,14,161,85,21612,15263
8,15,161,325,21612,19349
8,16,161,413,21612,24525
8,17,161,496,21612,23315
8,18,161,320,21612,43718
8,19,161,735,21612,25471
8,20,161,214,21612,21460
8,21,161,147,21612,18280
8,22,161,275,21612,20893
8,23,161,258,21612,24227
8,24,161,289,21612,24491
8,25,161,276,21612,20018
8,26,161,361,21612,26072
8,27,161,225,21612,21354
8,28,161,139,21612,20809
8,9,165,238,21612,22158
8,10,165,686,21612,23554
8,11,165,336,21612,24322
8,12,165,250,21612,22685
8,13,165,161,21612,18763
8,14,165,80,21612,15263
8,15,165,324,21612,19349
8,16,165,410,21612,24525
8,17,165,483,21612,23315
8,18,165,321,21612,43718
8,19,165,739,21612,25471
8,20,165,214,21612,21460
8,21,165,146,21612,18280
8,22,165,270,21612,20893
8,23,165,262,21612,24227
8,24,165,289,21612,24491
8,25,165,274,21612,20018
8,26,165,360,21612,26072
8,27,165,220,21612,21354
8,28,165,145,21612,20809
8,9,156,245,21612,22158
8,10,156,698,21612,23554
8,11,156,343,21612,24322
8,12,156,253,21612,22685
8,13,156,162,21612,18763
8,14,156,76,21612,15263
8,15,156,325,21612,19349
8,16,156,415,21612,24525
8,17,156,490,21612,23315
8,18,156,322,21612,43718
8,19,156,740,21612,25471
8,20,156,213,21612,21460
8,21,156,147,21612,18280
8,22,156,271,21612,20893
8,23,156,265,21612,24227
8,24,156,290,21612,24491
8,25,156,275,21612,20018
8,26,156,358,21612,26072
8,27,156,215,21612,21354
8,28,156,142,21612,20809
8,9,168,243,21612,22158
8,10,168,691,21612,23554
8,11,168,345,21612,24322
8,12,168,248,21612,22685
8,13,168,162,21612,18763
8,14,168,83,21612,15263
8,15,168,323,21612,19349
8,16,168,412,21612,24525
8,17,168,480,21612,23315
8,18,168,316,21612,43718
8,19,168,726,21612,25471
8,20,168,212,21612,21460
8,21,168,145,21612,18280
8,22,168,270,21612,20893
8,23,168,262,21612,24227
8,24,168,291,21612,24491
8,25,168,277,21612,20018
8,26,168,359,21612,26072
8,27,168,223,21612,21354
8,28,168,146,21612,20809
8,9,167,246,21612,22158
8,10,167,692,21612,23554
8,11,167,348,21612,24322
8,12,167,256,21612,22685
8,13,167,161,21612,18763
8,14,167,82,21612,15263
8,15,167,324,21612,19349
8,16,167,416,21612,24525
8,17,167,486,21612,23315
8,18,167,322,21612,43718
8,19,167,739,21612,25471
8,20,167,216,21612,21460
8,21,167,147,21612,18280
8,22,167,275,21612,20893
8,23,167,261,21612,24227
8,24,167,289,21612,24491
8,25,167,278,21612,20018
8,26,167,358,21612,26072
8,27,167,215,21612,21354
8,28,167,145,21612,20809
8,9,159,244,21612,22158
8,10,159,684,21612,23554
8,11,159,342,21612,24322
8,12,159,255,21612,22685
8,13,159,162,21612,18763
8,14,159,81,21612,15263
8,15,159,321,21612,19349
8,16,159,413,21612,24525
8,17,159,482,21612,23315
8,18,159,315,21612,43718
8,19,159,742,21612,25471
8,20,159,213,21612,21460
8,21,159,148,21612,18280
8,22,159,268,21612,20893
8,23,159,262,21612,24227
8,24,159,290,21612,24491
8,25,159,276,21612,20018
8,26,159,359,21612,26072
8,27,159,223,21612,21354
8,28,159,146,21612,20809
8,9,165,237,21612,22158
8,10,165,687,21612,23554
8,11,165,346,21612,24322
8,12,165,249,21612,22685
8,13,165,159,21612,18763
8,14,165,80,21612,15263
8,15,165,329,21612,19349
8,16,165,417,21612,24525
8,17,165,469,21612,23315
8,18,165,320,21612,43718
8,19,165,734,21612,25471
8,20,165,213,21612,21460
8,21,165,145,21612,18280
8,22,165,269,21612,20893
8,23,165,268,21612,24227
8,24,165,293,21612,24491
8,25,165,277,21612,20018
8,26,165,354,21612,26072
8,27,165,218,21612,21354
8,28,165,143,21612,20809
8,9,162,240,21612,22158
8,10,162,695,21612,23554
8,11,162,350,21612,24322
8,12,162,252,21612,22685
8,13,162,160,21612,18763
8,14,162,78,21612,15263
8,15,162,322,21612,19349
8,16,162,420,21612,24525
8,17,162,485,21612,23315
8,18,162,322,21612,43718
8,19,162,739,21612,25471
8,20,162,216,21612,21460
8,21,162,148,21612,18280
8,22,162,275,21612,20893
8,23,162,264,21612,24227
8,24,162,290,21612,24491
8,25,162,272,21612,20018
8,26,162,357,21612,26072
8,27,162,216,21612,21354
8,28,162,142,21612,20809
8,9,164,244,21612,22158
8,10,164,691,21612,23554
8,11,164,342,21612,24322
8,12,164,248,21612,22685
8,13,164,161,21612,18763
8,14,164,84,21612,15263
8,15,164,323,21612,19349
8,16,164,418,21612,24525
8,17,164,496,21612,23315
8,18,164,319,21612,43718
8,19,164,741,21612,25471
8,20,164,217,21612,21460
8,21,164,149,21612,18280
8,22,164,279,21612,20893
8,23,164,263,21612,24227
8,24,164,291,21612,24491
8,25,164,274,21612,20018
8,26,164,360,21612,26072
8,27,164,224,21612,21354
8,28,164,144,21612,20809
8,9,161,238,21612,22158
8,10,161,690,21612,23554
8,11,161,340,21612,24322
8,12,161,255,21612,22685
8,13,161,159,21612,18763
8,14,161,76,21612,15263
8,15,161,324,21612,19349
8,16,161,411,21612,24525
8,17,161,460,21612,23315
8,18,161,320,21612,43718
8,19,161,741,21612,25471
8,20,161,214,21612,21460
8,21,161,146,21612,18280
8,22,161,271,21612,20893
8,23,161,261,21612,24227
8,24,161,284,21612,24491
8,25,161,273,21612,20018
8,26,161,352,21612,26072
8,27,161,215,21612,21354
8,28,161,137,21612,20809
8,9,163,245,21612,22158
8,10,163,694,21612,23554
8,11,163,345,21612,24322
8,12,163,248,21612,22685
8,13,163,157,21612,18763
8,14,163,78,21612,15263
8,15,163,319,21612,19349
8,16,163,413,21612,24525
8,17,163,486,21612,23315
8,18,163,320,21612,43718
8,19,163,737,21612,25471
8,20,163,217,21612,21460
8,21,163,148,21612,18280
8,22,163,274,21612,20893
8,23,163,263,21612,24227
8,24,163,286,21612,24491
8,25,163,272,21612,20018
8,26,163,352,21612,26072
8,27,163,213,21612,21354
8,28,163,135,21612,20809
8,9,170,240,21612,22158
8,10,170,695,21612,23554
8,11,170,336,21612,24322
8,12,170,250,21612,22685
8,13,170,162,21612,18763
8,14,170,78,21612,15263
8,15,170,320,21612,19349
8,16,170,416,21612,24525
8,17,170,496,21612,23315
8,18,170,321,21612,43718
8,19,170,739,21612,25471
8,20,170,215,21612,21460
8,21,170,150,21612,18280
8,22,170,275,21612,20893
8,23,170,265,21612,24227
8,24,170,293,21612,24491
8,25,170,278,21612,20018
8,26,170,362,21612,26072
8,27,170,217,21612,21354
8,28,170,146,21612,20809
8,9,168,240,21612,22158
8,10,168,692,21612,23554
8,11,168,345,21612,24322
8,12,168,250,21612,22685
8,13,168,158,21612,18763
8,14,168,77,21612,15263
8,15,168,326,21612,19349
8,16,168,420,21612,24525
8,17,168,495,21612,23315
8,18,168,319,21612,43718
8,19,168,738,21612,25471
8,20,168,214,21612,21460
8,21,168,147,21612,18280
8,22,168,267,21612,20893
8,23,168,264,21612,24227
8,24,168,289,21612,24491
8,25,168,274,21612,20018
8,26,168,356,21612,26072
8,27,168,210,21612,21354
8,28,168,137,21612,20809
8,9,164,238,21612,22158
8,10,164,686,21612,23554
8,11,164,354,21612,24322
8,12,164,255,21612,22685
8,13,164,160,21612,18763
8,14,164,81,21612,15263
8,15,164,318,21612,19349
8,16,164,415,21612,24525
8,17,164,479,21612,23315
8,18,164,316,21612,43718
8,19,164,737,21612,25471
8,20,164,214,21612,21460
8,21,164,147,21612,18280
8,22,164,270,21612,20893
8,23,164,261,21612,24227
8,24,164,288,21612,24491
8,25,164,277,21612,20018
8,26,164,365,21612,26072
8,27,164,218,21612,21354
8,28,164,140,21612,20809
8,9,164,242,21612,22158
8,10,164,682,21612,23554
8,11,164,335,21612,24322
8,12,164,248,21612,22685
8,13,164,155,21612,18763
8,14,164,75,21612,15263
8,15,164,321,21612,19349
8,16,164,412,21612,24525
8,17,164,476,21612,23315
8,18,164,312,21612,43718
8,19,164,737,21612,25471
8,20,164,215,21612,21460
8,21,164,148,21612,18280
8,22,164,266,21612,20893
8,23,164,270,21612,24227
8,24,164,285,21612,24491
8,25,164,270,21612,20018
8,26,164,355,21612,26072
8,27,164,211,21612,21354
8,28,164,138,21612,20809
8,9,169,242,21612,22158
8,10,169,690,21612,23554
8,11,169,346,21612,24322
8,12,169,250,21612,22685
8,13,169,159,21612,18763
8,14,169,83,21612,15263
8,15,169,321,21612,19349
8,16,169,413,21612,24525
8,17,169,467,21612,23315
8,18,169,316,21612,43718
8,19,169,737,21612,25471
8,20,169,215,21612,21460
8,21,169,146,21612,18280
8,22,169,272,21612,20893
8,23,169,257,21612,24227
8,24,169,288,21612,24491
8,25,169,276,21612,20018
8,26,169,356,21612,26072
8,27,169,214,21612,21354
8,28,169,136,21612,20809
9,10,233,667,22158,23554
9,11,233,335,22158,24322
9,12,233,233,22158,22685
9,13,233,139,22158,18763
9,14,233,74,22158,15263
9,15,233,317,22158,19349
9,16,233,404,22158,24525
9,17,233,462,22158,23315
9,18,233,303,22158,43718
9,19,233,727,22158,25471
9,20,233,201,22158,21460
9,21,233,129,22158,18280
9,22,233,271,22158,20893
9,23,233,254,22158,24227
9,24,233,271,22158,24491
9,25,233,276,22158,20018
9,26,233,351,22158,26072
9,27,233,216,22158,21354
9,28,233,130,22158,20809
9,10,231,659,22158,23554
9,11,231,335,22158,24322
9,12,231,226,22158,22685
9,13,231,140,22158,18763
9,14,231,75,22158,15263
9,15,231,316,22158,19349
9,16,231,403,22158,24525
9,17,231,469,22158,23315
9,18,231,300,22158,43718
9,19,231,728,22158,25471
9,20,231,199,22158,21460
9,21,231,130,22158,18280
9,22,231,267,22158,20893
9,23,231,252,22158,24227
9,24,231,273,22158,24491
9,25,231,269,22158,20018
9,26,231,352,22158,26072
9,27,231,216,22158,21354
9,28,231,130,22158,20809
9,10,233,677,22158,23554
9,11,233,338,22158,24322
9,12,233,233,22158,22685
9,13,233,136,22158,18763
9,14,233,71,22158,15263
9,15,233,317,22158,19349
9,16,233,409,22158,24525
9,17,233,478,22158,23315
9,18,233,301,22158,43718
9,19,233,729,22158,25471
9,20,233,199,22158,21460
9,21,233,130,22158,18280
9,22,233,269,22158,20893
9,23,233,251,22158,24227
9,24,233,272,22158,24491
9,25,233,268,22158,20018
9,26,233,352,22158,26072
9,27,233,215,22158,21354
9,28,233,134,22158,20809
9,10,229,675,22158,23554
9,11,229,337,22158,24322
9,12,229,226,22158,22685
9,13,229,138,22158,18763
9,14,229,74,22158,15263
9,15,229,320,22158,19349
9,16,229,408,22158,24525
9,17,229,440,22158,23315
9,18,229,302,22158,43718
9,19,229,726,22158,25471
9,20,229,199,22158,21460
9,21,229,125,22158,18280
9,22,229,267,22158,20893
9,23,229,253,22158,24227
9,24,229,274,22158,24491
9,25,229,266,22158,20018
9,26,229,346,22158,26072
9,27,229,215,22158,21354
9,28,229,125,22158,20809
9,10,233,664,22158,23554
9,11,233,349,22158,24322
9,12,233,229,22158,22685
9,13,233,136,22158,18763
9,14,233,74,22158,15263
9,15,233,315,22158,19349
9,16,233,405,22158,24525
9,17,233,470,22158,23315
9,18,233,299,22158,43718
9,19,233,719,22158,25471
9,20,233,197,22158,21460
9,21,233,130,22158,18280
9,22,233,265,22158,20893
9,23,233,254,22158,24227
9,24,233,272,22158,24491
9,25,233,268,22158,20018
9,26,233,347,22158,26072
9,27,233,214,22158,21354
9,28,233,130,22158,20809
9,10,227,668,22158,23554
9,11,227,345,22158,24322
9,12,227,227,22158,22685
9,13,227,138,22158,18763
9,14,227,75,22158,15263
9,15,227,316,22158,19349
9,16,227,405,22158,24525
9,17,227,451,22158,23315
9,18,227,301,22158,43718
9,19,227,724,22158,25471
9,20,227,197,22158,21460
9,21,227,130,22158,18280
9,22,227,267,22158,20893
9,23,227,255,22158,24227
9,24,227,279,22158,24491
9,25,227,269,22158,20018
9,26,227,346,22158,26072
9,27,227,215,22158,21354
9,28,227,129,22158,20809
9,10,236,667,22158,23554
9,11,236,347,22158,24322
9,12,236,227,22158,22685
9,13,236,140,22158,18763
9,14,236,76,22158,15263
9,15,236,317,22158,19349
9,16,236,406,22158,24525
9,17,236,461,22158,23315
9,18,236,302,22158,43718
9,19,236,724,22158,25471
9,20,236,197,22158,21460
9,21,236,132,22158,18280
9,22,236,268,22158,20893
9,23,236,251,22158,24227
9,24,236,272,22158,24491
9,25,236,267,22158,20018
9,26,236,355,22158,26072
9,27,236,212,22158,21354
9,28,236,134,22158,20809
9,10,235,668,22158,23554
9,11,235,341,22158,24322
9,12,235,230,22158,22685
9,13,235,141,22158,18763
9,14,235,75,22158,15263
9,15,235,322,22158,19349
9,16,235,406,22158,24525
9,17,235,450,22158,23315
9,18,235,298,22158,43718
9,19,235,727,22158,25471
9,20,235,199,22158,21460
9,21,235,131,22158,18280
9,22,235,266,22158,20893
9,23,235,255,22158,24227
9,24,235,268,22158,24491
9,25,235,271,22158,20018
9,26,235,348,22158,26072
9,27,235,214,22158,21354
9,28,235,130,22158,20809
9,10,232,670,22158,23554
9,11,232,343,22158,24322
9,12,232,228,22158,22685
9,13,232,138,22158,18763
9,14,232,74,22158,15263
9,15,232,321,22158,19349
9,16,232,406,22158,24525
9,17,232,454,22158,23315
9,18,232,300,22158,43718
9,19,232,728,22158,25471
9,20,232,196,22158,21460
9,21,232,130,22158,18280
9,22,232,269,22158,20893
9,23,232,249,22158,24227
9,24,232,275,22158,24491
9,25,232,264,22158,20018
9,26,232,352,22158,26072
9,27,232,217,22158,21354
9,28,232,137,22158,20809
9,10,226,668,22158,23554
9,11,226,341,22158,24322
9,12,226,226,22158,22685
9,13,226,137,22158,18763
9,14,226,74,22158,15263
9,15,226,314,22158,19349
9,16,226,403,22158,24525
9,17,226,467,22158,23315
9,18,226,302,22158,43718
9,19,226,722,22158,25471
9,20,226,199,22158,21460
9,21,226,131,22158,18280
9,22,226,266,22158,20893
9,23,226,254,22158,24227
9,24,226,272,22158,24491
9,25,226,261,22158,20018
9,26,226,347,22158,26072
9,27,226,213,22158,21354
9,28,226,129,22158,20809
9,10,233,670,22158,23554
9,11,233,336,22158,24322
9,12,233,228,22158,22685
9,13,233,137,22158,18763
9,14,233,73,22158,15263
9,15,233,316,22158,19349
9,16,233,407,22158,24525
9,17,233,456,22158,23315
9,18,233,299,22158,43718
9,19,233,729,22158,25471
9,20,233,196,22158,21460
9,21,233,130,22158,18280
9,22,233,268,22158,20893
9,23,233,252,22158,24227
9,24,233,273,22158,24491
9,25,233,272,22158,20018
9,26,233,352,22158,26072
9,27,233,213,22158,21354
9,28,233,129,22158,20809
9,10,227,668,22158,23554
9,11,227,342,22158,24322
9,12,227,232,22158,22685
9,13,227,140,22158,18763
9,14,227,74,22158,15263
9,15,227,317,22158,19349
9,16,227,404,22158,24525
9,17,227,446,22158,23315
9,18,227,303,22158,43718
9,19,227,729,22158,25471
9,20,227,200,22158,21460
9,21,227,135,22158,18280
9,22,227,267,22158,20893
9,23,227,255,22158,24227
9,24,227,268,22158,24491
9,25,227,274,22158,20018
9,26,227,353,22158,26072
9,27,227,218,22158,21354
9,28,227,126,22158,20809
9,10,234,666,22158,23554
9,11,234,334,22158,24322
9,12,234,225,22158,22685
9,13,234,135,22158,18763
9,14,234,76,22158,15263
9,15,234,317,22158,19349
9,16,234,400,22158,24525
9,17,234,457,22158,23315
9,18,234,298,22158,43718
9,19,234,728,22158,25471
9,20,234,198,22158,21460
9,21,234,129,22158,18280
9,22,234,265,22158,20893
9,23,234,258,22158,24227
9,24,234,275,22158,24491
9,25,234,268,22158,20018
9,26,234,347,22158,26072
9,27,234,213,22158,21354
9,28,234,132,22158,20809
9,10,230,672,22158,23554
9,11,230,346,22158,24322
9,12,230,230,22158,22685
9,13,230,136,22158,18763
9,14,230,75,22158,15263
9,15,230,317,22158,19349
9,16,230,404,22158,24525
9,17,230,457,22158,23315
9,18,230,302,22158,43718
9,19,230,726,22158,25471
9,20,230,199,22158,21460
9,21,230,130,22158,18280
9,22,230,265,22158,20893
9,23,230,252,22158,24227
9,24,230,274,22158,24491
9,25,230,270,22158,20018
9,26,230,351,22158,26072
9,27,230,214,22158,21354
9,28,230,125,22158,20809
9,10,228,666,22158,23554
9,11,228,348,22158,24322
9,12,228,231,22158,22685
9,13,228,138,22158,18763
9,14,228,74,22158,15263
9,15,228,319,22158,19349
9,16,228,404,22158,24525
9,17,228,448,22158,23315
9,18,228,301,22158,43718
9,19,228,726,22158,25471
9,20,228,199,22158,21460
9,21,228,131,22158,18280
9,22,228,262,22158,20893
9,23,228,255,22158,24227
9,24,228,273,22158,24491
9,25,228,265,22158,20018
9,26,228,350,22158,26072
9,27,228,212,22158,21354
9,28,228,130,22158,20809
9,10,228,660,22158,23554
9,11,228,340,22158,24322
9,12,228,231,22158,22685
9,13,228,141,22158,18763
9,14,228,72,22158,15263
9,15,228,311,22158,19349
9,16,228,404,22158,24525
9,17,228,446,22158,23315
9,18,228,297,22158,43718
9,19,228,727,22158,25471
9,20,228,199,22158,21460
9,21,228,132,22158,18280
9,22,228,265,22158,20893
9,23,228,251,22158,24227
9,24,228,270,22158,24491
9,25,228,267,22158,20018
9,26,228,348,22158,26072
9,27,228,211,22158,21354
9,28,228,131,22158,20809
9,10,230,672,22158,23554
9,11,230,345,22158,24322
9,12,230,224,22158,22685
9,13,230,138,22158,18763
9,14,230,72,22158,15263
9,15,230,317,22158,19349
9,16,230,410,22158,24525
9,17,230,465,22158,23315
9,18,230,298,22158,43718
9,19,230,726,22158,25471
9,20,230,197,22158,21460
9,21,230,131,22158,18280
9,22,230,268,22158,20893
9,23,230,256,22158,24227
9,24,230,274,22158,24491
9,25,230,269,22158,20018
9,26,230,352,22158,26072
9,27,230,212,22158,21354
9,28,230,132,22158,20809
9,10,227,670,22158,23554
9,11,227,340,22158,24322
9,12,227,231,22158,22685
9,13,227,137,22158,18763
9,14,227,76,22158,15263
9,15,227,317,22158,19349
9,16,227,399,22158,24525
9,17,227,465,22158,23315
9,18,227,298,22158,43718
9,19,227,725,22158,25471
9,20,227,198,22158,21460
9,21,227,131,22158,18280
9,22,227,267,22158,20893
9,23,227,252,22158,24227
9,24,227,272,22158,24491
9,25,227,268,22158,20018
9,26,227,353,22158,26072
9,27,227,213,22158,21354
9,28,227,129,22158,20809
9,10,224,661,22158,23554
9,11,224,340,22158,24322
9,12,224,232,22158,22685
9,13,224,135,22158,18763
9,14,224,74,22158,15263
9,15,224,313,22158,19349
9,16,224,407,22158,24525
9,17,224,453,22158,23315
9,18,224,298,22158,43718
9,19,224,726,22158,25471
9,20,224,196,22158,21460
9,21,224,131,22158,18280
9,22,224,266,22158,20893
9,23,224,254,22158,24227
9,24,224,268,22158,24491
9,25,224,270,22158,20018
9,26,224,344,22158,26072
9,27,224,214,22158,21354
9,28,224,133,22158,20809
9,10,230,663,22158,23554
9,11,230,338,22158,24322
9,12,230,230,22158,22685
9,13,230,137,22158,18763
9,14,230,75,22158,15263
9,15,230,322,22158,19349
9,16,230,407,22158,24525
9,17,230,451,22158,23315
9,18,230,302,22158,43718
9,19,230,726,22158,25471
9,20,230,199,22158,21460
9,21,230,129,22158,18280
9,22,230,266,22158,20893
9,23,230,252,22158,24227
9,24,230,272,22158,24491
9,25,230,268,22158,20018
9,26,230,350,22158,26072
9,27,230,214,22158,21354
9,28,230,128,22158,20809
9,10,227,672,22158,23554
9,11,227,346,22158,24322
9,12,227,228,22158,22685
9,13,227,139,22158,18763
9,14,227,77,22158,15263
9,15,227,318,22158,19349
9,16,227,407,22158,24525
9,17,227,468,22158,23315
9,18,227,301,22158,43718
9,19,227,726,22158,25471
9,20,227,198,22158,21460
9,21,227,132,22158,18280
9,22,227,268,22158,20893
9,23,227,253,22158,24227
9,24,227,279,22158,24491
9,25,227,266,22158,20018
9,26,227,350,22158,26072
9,27,227,215,22158,21354
9,28,227,134,22158,20809
9,10,225,668,22158,23554
9,11,225,344,22158,24322
9,12,225,226,22158,22685
9,13,225,136,22158,18763
9,14,225,74,22158,15263
9,15,225,319,22158,19349
9,16,225,405,22158,24525
9,17,225,463,22158,23315
9,18,225,298,22158,43718
9,19,225,727,22158,25471
9,20,225,195,22158,21460
9,21,225,131,22158,18280
9,22,225,265,22158,20893
9,23,225,251,22158,24227
9,24,225,271,22158,24491
9,25,225,269,22158,20018
9,26,225,349,22158,26072
9,27,225,211,22158,21354
9,28,225,131,22158,20809
9,10,229,662,22158,23554
9,11,229,337,22158,24322
9,12,229,229,22158,22685
9,13,229,138,22158,18763
9,14,229,74,22158,15263
9,15,229,316,22158,19349
9,16,229,405,22158,24525
9,17,229,470,22158,23315
9,18,229,303,22158,43718
9,19,229,726,22158,25471
9,20,229,198,22158,21460
9,21,229,131,22158,18280
9,22,229,272,22158,20893
9,23,229,249,22158,24227
9,24,229,276,22158,24491
9,25,229,268,22158,20018
9,26,229,349,22158,26072
9,27,229,216,22158,21354
9,28,229,132,22158,20809
9,10,228,669,22158,23554
9,11,228,346,22158,24322
9,12,228,231,22158,22685
9,13,228,138,22158,18763
9,14,228,77,22158,15263
9,15,228,314,22158,19349
9,16,228,407,22158,24525
9,17,228,443,22158,23315
9,18,228,304,22158,43718
9,19,228,726,22158,25471
9,20,228,197,22158,21460
9,21,228,130,22158,18280
9,22,228,267,22158,20893
9,23,228,252,22158,24227
9,24,228,275,22158,24491
9,25,228,268,22158,20018
9,26,228,350,22158,26072
9,27,228,218,22158,21354
9,28,228,134,22158,20809
9,10,231,676,22158,23554
9,11,231,341,22158,24322
9,12,231,227,22158,22685
9,13,231,136,22158,18763
9,14,231,74,22158,15263
9,15,231,317,22158,19349
9,16,231,404,22158,24525
9,17,231,443,22158,23315
9,18,231,297,22158,43718
9,19,231,728,22158,25471
9,20,231,197,22158,21460
9,21,231,130,22158,18280
9,22,231,269,22158,20893
9,23,231,253,22158,24227
9,24,231,274,22158,24491
9,25,231,268,22158,20018
9,26,231,354,22158,26072
9,27,231,213,22158,21354
9,28,231,132,22158,20809
9,10,239,680,22158,23554
9,11,239,348,22158,24322
9,12,239,231,22158,22685
9,13,239,139,22158,18763
9,14,239,74,22158,15263
9,15,239,315,22158,19349
9,16,239,403,22158,24525
9,17,239,453,22158,23315
9,18,239,299,22158,43718
9,19,239,729,22158,25471
9,20,239,197,22158,21460
9,21,239,133,22158,18280
9,22,239,267,22158,20893
9,23,239,253,22158,24227
9,24,239,268,22158,24491
